310,GA-S,Albany,GA,31705,31097,116.8,C,X,17.5
310,GA-S,Albany,GA,31705,31098,92.7,C,X,17.5
310,GA-S,Albany,GA,31705,31099,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31201,103.1,C,X,17.5
312,GA-S,Albany,GA,31705,31202,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31203,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31204,102.9,C,X,17.5
312,GA-S,Albany,GA,31705,31205,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31206,99,C,X,17.5
312,GA-S,Albany,GA,31705,31207,104.7,C,X,17.5
312,GA-S,Albany,GA,31705,31208,104.7,C,X,17.5
312,GA-S,Albany,GA,31705,31209,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31210,105.5,C,X,17.5
312,GA-S,Albany,GA,31705,31211,106.4,C,X,17.5
312,GA-S,Albany,GA,31705,31212,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31213,104.9,C,X,17.5
312,GA-S,Albany,GA,31705,31216,103.1,C,X,17.5
312,GA-S,Albany,GA,31705,31217,103.6,C,X,17.5
312,GA-S,Albany,GA,31705,31220,104,C,X,17.5
312,GA-S,Albany,GA,31705,31221,-1,C,X,17.5
312,GA-S,Albany,GA,31705,31294,104.9,C,X,17.5
312,GA-S,Albany,GA,31705,31295,104.9,C,X,17.5
312,GA-S,Albany,GA,31705,31296,104.9,C,X,17.5
312,GA-S,Albany,GA,31705,31297,-1,C,X,17.5
317,GA-S,Albany,GA,31705,31701,4.5,C,X,17.5
317,GA-S,Albany,GA,31705,31702,-1,C,X,17.5
317,GA-S,Albany,GA,31705,31703,-1,C,X,17.5
317,GA-S,Albany,GA,31705,31704,9.1,C,X,17.5
317,GA-S,Albany,GA,31705,31705,0,C,X,17.5
317,GA-S,Albany,GA,31705,31706,3.9,C,X,17.5
317,GA-S,Albany,GA,31705,31707,6.9,C,X,17.5
317,GA-S,Albany,GA,31705,31708,-1,C,X,17.5
317,GA-S,Albany,GA,31705,31709,39.9,C,X,17.5
317,GA-S,Albany,GA,31705,31711,51.7,C,X,17.5
317,GA-S,Albany,GA,31705,31712,41.6,C,X,17.5
317,GA-S,Albany,GA,31705,31714,34,C,X,17.5
317,GA-S,Albany,GA,31705,31716,15.6,C,X,17.5
317,GA-S,Albany,GA,31705,31719,42.3,C,X,17.5
317,GA-S,Albany,GA,31705,31720,59.4,C,X,17.5
317,GA-S,Albany,GA,31705,31721,17.1,C,X,17.5
317,GA-S,Albany,GA,31705,31722,50.3,C,X,17.5
317,GA-S,Albany,GA,31705,31727,45.8,C,X,17.5
317,GA-S,Albany,GA,31705,31730,26.5,C,X,17.5
317,GA-S,Albany,GA,31705,31733,45,C,X,17.5
317,GA-S,Albany,GA,31705,31735,36.6,C,X,17.5
317,GA-S,Albany,GA,31705,31738,51.8,C,X,17.5
317,GA-S,Albany,GA,31705,31739,39.2,C,X,17.5
317,GA-S,Albany,GA,31705,31743,32.2,C,X,17.5
317,GA-S,Albany,GA,31705,31744,24.4,C,X,17.5
317,GA-S,Albany,GA,31705,31747,49.8,C,X,17.5
317,GA-S,Albany,GA,31705,31749,49.5,C,X,17.5
317,GA-S,Albany,GA,31705,31750,58,C,X,17.5
317,GA-S,Albany,GA,31705,31753,43.1,C,X,17.5
317,GA-S,Albany,GA,31705,31756,36.4,C,X,17.5
317,GA-S,Albany,GA,31705,31757,59.1,C,X,17.5
317,GA-S,Albany,GA,31705,31758,-1,C,X,17.5
317,GA-S,Albany,GA,31705,31760,55.6,C,X,17.5
317,GA-S,Albany,GA,31705,31763,13.1,C,X,17.5
317,GA-S,Albany,GA,31705,31764,30.5,C,X,17.5
317,GA-S,Albany,GA,31705,31765,40.2,C,X,17.5
317,GA-S,Albany,GA,31705,31768,38.2,C,X,17.5
317,GA-S,Albany,GA,31705,31769,59.4,C,X,17.5
317,GA-S,Albany,GA,31705,31771,39.4,C,X,17.5
317,GA-S,Albany,GA,31705,31772,17.8,C,X,17.5
317,GA-S,Albany,GA,31705,31773,47.9,C,X,17.5
317,GA-S,Albany,GA,31705,31774,57.9,C,X,17.5
317,GA-S,Albany,GA,31705,31775,46.3,C,X,17.5
317,GA-S,Albany,GA,31705,31776,-1,C,X,17.5
317,GA-S,Albany,GA,31705,31778,54.7,C,X,17.5
317,GA-S,Albany,GA,31705,31779,34.9,C,X,17.5
317,GA-S,Albany,GA,31705,31780,39.9,C,X,17.5
317,GA-S,Albany,GA,31705,31781,20.9,C,X,17.5
317,GA-S,Albany,GA,31705,31782,8.4,C,X,17.5
317,GA-S,Albany,GA,31705,31783,46.5,C,X,17.5
317,GA-S,Albany,GA,31705,31784,30.1,C,X,17.5
317,GA-S,Albany,GA,31705,31787,26.3,C,X,17.5
317,GA-S,Albany,GA,31705,31788,39.9,C,X,17.5
317,GA-S,Albany,GA,31705,31789,23.6,C,X,17.5
317,GA-S,Albany,GA,31705,31790,36.8,C,X,17.5
317,GA-S,Albany,GA,31705,31791,17.2,C,X,17.5
317,GA-S,Albany,GA,31705,31792,59.3,C,X,17.5
317,GA-S,Albany,GA,31705,31793,38.4,C,X,17.5
317,GA-S,Albany,GA,31705,31794,38.5,C,X,17.5
317,GA-S,Albany,GA,31705,31795,29.5,C,X,17.5
317,GA-S,Albany,GA,31705,31796,22.6,C,X,17.5
317,GA-S,Albany,GA,31705,31798,72,C,X,17.5
317,GA-S,Albany,GA,31705,31799,-1,C,X,17.5
318,GA-S,Albany,GA,31705,31801,92.8,C,X,17.5
318,GA-S,Albany,GA,31705,31803,65.8,C,X,17.5
318,GA-S,Albany,GA,31705,31804,102.2,C,X,17.5
318,GA-S,Albany,GA,31705,31805,70.5,C,X,17.5
318,GA-S,Albany,GA,31705,31806,53.1,C,X,17.5
318,GA-S,Albany,GA,31705,31807,102.4,C,X,17.5
318,GA-S,Albany,GA,31705,31808,88,C,X,17.5
318,GA-S,Albany,GA,31705,31810,86.2,C,X,17.5
318,GA-S,Albany,GA,31705,31811,110.2,C,X,17.5
318,GA-S,Albany,GA,31705,31812,85.8,C,X,17.5
318,GA-S,Albany,GA,31705,31814,69.9,C,X,17.5
318,GA-S,Albany,GA,31705,31815,60.6,C,X,17.5
318,GA-S,Albany,GA,31705,31816,107,C,X,17.5
318,GA-S,Albany,GA,31705,31820,88,C,X,17.5
318,GA-S,Albany,GA,31705,31821,79.9,C,X,17.5
318,GA-S,Albany,GA,31705,31822,118.3,C,X,17.5
318,GA-S,Albany,GA,31705,31823,114.8,C,X,17.5
318,GA-S,Albany,GA,31705,31824,49.1,C,X,17.5
318,GA-S,Albany,GA,31705,31825,52.9,C,X,17.5
318,GA-S,Albany,GA,31705,31826,117.4,C,X,17.5
318,GA-S,Albany,GA,31705,31827,92.6,C,X,17.5
318,GA-S,Albany,GA,31705,31829,102.4,C,X,17.5
318,GA-S,Albany,GA,31705,31830,124,C,X,17.5
318,GA-S,Albany,GA,31705,31831,108.3,C,X,17.5
318,GA-S,Albany,GA,31705,31832,43.3,C,X,17.5
318,GA-S,Albany,GA,31705,31833,123.5,C,X,17.5
318,GA-S,Albany,GA,31705,31836,100.5,C,X,17.5
319,GA-S,Albany,GA,31705,31901,89.9,C,X,17.5
319,GA-S,Albany,GA,31705,31902,-1,C,X,17.5
319,GA-S,Albany,GA,31705,31903,84.7,C,X,17.5
319,GA-S,Albany,GA,31705,31904,90.1,C,X,17.5
319,GA-S,Albany,GA,31705,31905,84.8,C,X,17.5
319,GA-S,Albany,GA,31705,31906,87,C,X,17.5
319,GA-S,Albany,GA,31705,31907,88.1,C,X,17.5
319,GA-S,Albany,GA,31705,31908,-1,C,X,17.5
319,GA-S,Albany,GA,31705,31909,92.4,C,X,17.5
319,GA-S,Albany,GA,31705,31914,-1,C,X,17.5
319,GA-S,Albany,GA,31705,31917,-1,C,X,17.5
319,GA-S,Albany,GA,31705,31993,91.4,C,X,17.5
319,GA-S,Albany,GA,31705,31995,-1,C,X,17.5
319,GA-S,Albany,GA,31705,31997,88.9,C,X,17.5
319,GA-S,Albany,GA,31705,31998,91.4,C,X,17.5
319,GA-S,Albany,GA,31705,31999,92,C,X,17.5
398,GA-S,Albany,GA,31705,39813,44.7,C,X,17.5
398,GA-S,Albany,GA,31705,39815,74.5,C,X,17.5
398,GA-S,Albany,GA,31705,39817,58.2,C,X,17.5
398,GA-S,Albany,GA,31705,39818,-1,C,X,17.5
398,GA-S,Albany,GA,31705,39819,70.7,C,X,17.5
398,GA-S,Albany,GA,31705,39823,56.5,C,X,17.5
398,GA-S,Albany,GA,31705,39824,65.2,C,X,17.5
398,GA-S,Albany,GA,31705,39825,68.8,C,X,17.5
398,GA-S,Albany,GA,31705,39826,34.7,C,X,17.5
398,GA-S,Albany,GA,31705,39827,53.4,C,X,17.5
398,GA-S,Albany,GA,31705,39828,52.2,C,X,17.5
398,GA-S,Albany,GA,31705,39829,64.9,C,X,17.5
398,GA-S,Albany,GA,31705,39832,72.1,C,X,17.5
398,GA-S,Albany,GA,31705,39834,59.6,C,X,17.5
398,GA-S,Albany,GA,31705,39836,57.7,C,X,17.5
398,GA-S,Albany,GA,31705,39837,53.8,C,X,17.5
398,GA-S,Albany,GA,31705,39840,47.7,C,X,17.5
398,GA-S,Albany,GA,31705,39841,48.8,C,X,17.5
398,GA-S,Albany,GA,31705,39842,29.8,C,X,17.5
398,GA-S,Albany,GA,31705,39845,75,C,X,17.5
398,GA-S,Albany,GA,31705,39846,45,C,X,17.5
398,GA-S,Albany,GA,31705,39851,64.4,C,X,17.5
398,GA-S,Albany,GA,31705,39852,69.4,C,X,17.5
398,GA-S,Albany,GA,31705,39854,75.8,C,X,17.5
398,GA-S,Albany,GA,31705,39859,75.3,C,X,17.5
398,GA-S,Albany,GA,31705,39861,70.4,C,X,17.5
398,GA-S,Albany,GA,31705,39862,30,C,X,17.5
398,GA-S,Albany,GA,31705,39866,36.7,C,X,17.5
398,GA-S,Albany,GA,31705,39867,65.3,C,X,17.5
398,GA-S,Albany,GA,31705,39870,34.5,C,X,17.5
398,GA-S,Albany,GA,31705,39877,34.1,C,X,17.5
398,GA-S,Albany,GA,31705,39885,19.9,C,X,17.5
398,GA-S,Albany,GA,31705,39886,39,C,X,17.5
398,GA-S,Albany,GA,31705,39897,53.5,C,X,17.5
870,NM,Albuquerque,NM,87102,87001,24.6,C,X,17.5
870,NM,Albuquerque,NM,87102,87002,33.5,C,X,17.5
870,NM,Albuquerque,NM,87102,87004,17.2,C,X,17.5
870,NM,Albuquerque,NM,87102,87005,88.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87006,41.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87007,52.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87008,19.1,C,X,17.5
870,NM,Albuquerque,NM,87102,87009,93.8,C,X,17.5
870,NM,Albuquerque,NM,87102,87010,55.5,C,X,17.5
870,NM,Albuquerque,NM,87102,87011,116.2,C,X,17.5
870,NM,Albuquerque,NM,87102,87012,132.2,C,X,17.5
870,NM,Albuquerque,NM,87102,87013,82.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87014,57.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87015,29.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87016,56.1,C,X,17.5
870,NM,Albuquerque,NM,87102,87017,105.9,C,X,17.5
870,NM,Albuquerque,NM,87102,87018,115.2,C,X,17.5
870,NM,Albuquerque,NM,87102,87020,77.6,C,X,17.5
870,NM,Albuquerque,NM,87102,87021,87.9,C,X,17.5
870,NM,Albuquerque,NM,87102,87022,14.6,C,X,17.5
870,NM,Albuquerque,NM,87102,87023,37.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87024,46.9,C,X,17.5
870,NM,Albuquerque,NM,87102,87025,59,C,X,17.5
870,NM,Albuquerque,NM,87102,87026,34.1,C,X,17.5
870,NM,Albuquerque,NM,87102,87027,87.6,C,X,17.5
870,NM,Albuquerque,NM,87102,87028,60.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87029,109.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87031,24.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87032,48.8,C,X,17.5
870,NM,Albuquerque,NM,87102,87034,63.8,C,X,17.5
870,NM,Albuquerque,NM,87102,87035,40.1,C,X,17.5
870,NM,Albuquerque,NM,87102,87036,76.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87037,133.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87038,49.5,C,X,17.5
870,NM,Albuquerque,NM,87102,87040,57.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87041,43.1,C,X,17.5
870,NM,Albuquerque,NM,87102,87042,18.5,C,X,17.5
870,NM,Albuquerque,NM,87102,87043,24.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87044,53.1,C,X,17.5
870,NM,Albuquerque,NM,87102,87045,96.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87046,95.2,C,X,17.5
870,NM,Albuquerque,NM,87102,87047,24.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87048,12.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87049,60.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87051,81.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87052,40.6,C,X,17.5
870,NM,Albuquerque,NM,87102,87053,42.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87056,49.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87059,16.7,C,X,17.5
870,NM,Albuquerque,NM,87102,87060,25.6,C,X,17.5
870,NM,Albuquerque,NM,87102,87061,51.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87062,46.2,C,X,17.5
870,NM,Albuquerque,NM,87102,87063,68.5,C,X,17.5
870,NM,Albuquerque,NM,87102,87064,127.9,C,X,17.5
870,NM,Albuquerque,NM,87102,87068,18.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87070,60.3,C,X,17.5
870,NM,Albuquerque,NM,87102,87072,46.4,C,X,17.5
870,NM,Albuquerque,NM,87102,87083,48.1,C,X,17.5
871,NM,Albuquerque,NM,87102,87101,0.6,C,X,17.5
871,NM,Albuquerque,NM,87102,87102,0,C,X,17.5
871,NM,Albuquerque,NM,87102,87103,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87104,4.4,C,X,17.5
871,NM,Albuquerque,NM,87102,87105,8.4,C,X,17.5
871,NM,Albuquerque,NM,87102,87106,2.2,C,X,17.5
871,NM,Albuquerque,NM,87102,87107,2.9,C,X,17.5
871,NM,Albuquerque,NM,87102,87108,4.6,C,X,17.5
871,NM,Albuquerque,NM,87102,87109,7.6,C,X,17.5
871,NM,Albuquerque,NM,87102,87110,7,C,X,17.5
871,NM,Albuquerque,NM,87102,87111,10.5,C,X,17.5
871,NM,Albuquerque,NM,87102,87112,10.7,C,X,17.5
871,NM,Albuquerque,NM,87102,87113,9.1,C,X,17.5
871,NM,Albuquerque,NM,87102,87114,7.4,C,X,17.5
871,NM,Albuquerque,NM,87102,87115,15.5,C,X,17.5
871,NM,Albuquerque,NM,87102,87116,8,C,X,17.5
871,NM,Albuquerque,NM,87102,87117,6.3,C,X,17.5
871,NM,Albuquerque,NM,87102,87119,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87120,8.9,C,X,17.5
871,NM,Albuquerque,NM,87102,87121,9,C,X,17.5
871,NM,Albuquerque,NM,87102,87122,12.7,C,X,17.5
871,NM,Albuquerque,NM,87102,87123,8.5,C,X,17.5
871,NM,Albuquerque,NM,87102,87124,17.1,C,X,17.5
871,NM,Albuquerque,NM,87102,87125,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87131,0.1,C,X,17.5
871,NM,Albuquerque,NM,87102,87144,18.4,C,X,17.5
871,NM,Albuquerque,NM,87102,87151,0.6,C,X,17.5
871,NM,Albuquerque,NM,87102,87153,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87154,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87158,0.2,C,X,17.5
871,NM,Albuquerque,NM,87102,87165,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87174,19.7,C,X,17.5
871,NM,Albuquerque,NM,87102,87176,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87181,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87184,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87185,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87187,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87190,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87191,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87192,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87193,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87194,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87195,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87196,3.9,C,X,17.5
871,NM,Albuquerque,NM,87102,87197,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87198,-1,C,X,17.5
871,NM,Albuquerque,NM,87102,87199,-1,C,X,17.5
873,NM,Albuquerque,NM,87102,87301,139.2,C,X,17.5
873,NM,Albuquerque,NM,87102,87302,136.3,C,X,17.5
873,NM,Albuquerque,NM,87102,87305,-1,C,X,17.5
873,NM,Albuquerque,NM,87102,87310,167.8,C,X,17.5
873,NM,Albuquerque,NM,87102,87311,130,C,X,17.5
873,NM,Albuquerque,NM,87102,87312,112,C,X,17.5
873,NM,Albuquerque,NM,87102,87313,131.9,C,X,17.5
873,NM,Albuquerque,NM,87102,87315,145.3,C,X,17.5
873,NM,Albuquerque,NM,87102,87316,128.2,C,X,17.5
873,NM,Albuquerque,NM,87102,87317,142,C,X,17.5
873,NM,Albuquerque,NM,87102,87319,144.9,C,X,17.5
873,NM,Albuquerque,NM,87102,87320,161.3,C,X,17.5
873,NM,Albuquerque,NM,87102,87321,130.1,C,X,17.5
873,NM,Albuquerque,NM,87102,87322,133.1,C,X,17.5
873,NM,Albuquerque,NM,87102,87323,107.2,C,X,17.5
873,NM,Albuquerque,NM,87102,87325,162.8,C,X,17.5
873,NM,Albuquerque,NM,87102,87326,156.4,C,X,17.5
873,NM,Albuquerque,NM,87102,87327,151.8,C,X,17.5
873,NM,Albuquerque,NM,87102,87328,179.9,C,X,17.5
873,NM,Albuquerque,NM,87102,87347,111.6,C,X,17.5
873,NM,Albuquerque,NM,87102,87357,125.9,C,X,17.5
873,NM,Albuquerque,NM,87102,87364,185.9,C,X,17.5
873,NM,Albuquerque,NM,87102,87365,118.9,C,X,17.5
873,NM,Albuquerque,NM,87102,87375,136,C,X,17.5
874,NM,Albuquerque,NM,87102,87401,182.5,C,X,17.5
874,NM,Albuquerque,NM,87102,87402,182.9,C,X,17.5
874,NM,Albuquerque,NM,87102,87410,178.1,C,X,17.5
874,NM,Albuquerque,NM,87102,87412,178.9,C,X,17.5
874,NM,Albuquerque,NM,87102,87413,169.6,C,X,17.5
874,NM,Albuquerque,NM,87102,87415,183.9,C,X,17.5
874,NM,Albuquerque,NM,87102,87416,193.7,C,X,17.5
874,NM,Albuquerque,NM,87102,87417,191.6,C,X,17.5
874,NM,Albuquerque,NM,87102,87418,199.8,C,X,17.5
874,NM,Albuquerque,NM,87102,87419,192.1,C,X,17.5
874,NM,Albuquerque,NM,87102,87420,231,C,X,17.5
874,NM,Albuquerque,NM,87102,87421,197.7,C,X,17.5
874,NM,Albuquerque,NM,87102,87455,195.7,C,X,17.5
874,NM,Albuquerque,NM,87102,87461,216.2,C,X,17.5
874,NM,Albuquerque,NM,87102,87499,-1,C,X,17.5
875,NM,Albuquerque,NM,87102,87501,67.5,C,X,17.5
875,NM,Albuquerque,NM,87102,87502,-1,C,X,17.5
875,NM,Albuquerque,NM,87102,87503,64,C,X,17.5
875,NM,Albuquerque,NM,87102,87504,62.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87505,66.1,C,X,17.5
875,NM,Albuquerque,NM,87102,87506,62.3,C,X,17.5
875,NM,Albuquerque,NM,87102,87507,59.6,C,X,17.5
875,NM,Albuquerque,NM,87102,87508,69.4,C,X,17.5
875,NM,Albuquerque,NM,87102,87509,63.9,C,X,17.5
875,NM,Albuquerque,NM,87102,87510,109.4,C,X,17.5
875,NM,Albuquerque,NM,87102,87511,93.5,C,X,17.5
875,NM,Albuquerque,NM,87102,87512,180.6,C,X,17.5
875,NM,Albuquerque,NM,87102,87513,142.5,C,X,17.5
875,NM,Albuquerque,NM,87102,87514,140.2,C,X,17.5
875,NM,Albuquerque,NM,87102,87515,140.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87516,122.7,C,X,17.5
875,NM,Albuquerque,NM,87102,87517,129.2,C,X,17.5
875,NM,Albuquerque,NM,87102,87518,140.7,C,X,17.5
875,NM,Albuquerque,NM,87102,87519,159.6,C,X,17.5
875,NM,Albuquerque,NM,87102,87520,167.7,C,X,17.5
875,NM,Albuquerque,NM,87102,87521,108.7,C,X,17.5
875,NM,Albuquerque,NM,87102,87522,90.7,C,X,17.5
875,NM,Albuquerque,NM,87102,87523,94,C,X,17.5
875,NM,Albuquerque,NM,87102,87524,175.3,C,X,17.5
875,NM,Albuquerque,NM,87102,87525,149.9,C,X,17.5
875,NM,Albuquerque,NM,87102,87527,108.4,C,X,17.5
875,NM,Albuquerque,NM,87102,87528,169.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87529,133.3,C,X,17.5
875,NM,Albuquerque,NM,87102,87530,124.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87531,103.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87532,87,C,X,17.5
875,NM,Albuquerque,NM,87102,87533,86.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87535,75,C,X,17.5
875,NM,Albuquerque,NM,87102,87537,92.8,C,X,17.5
875,NM,Albuquerque,NM,87102,87538,92.2,C,X,17.5
875,NM,Albuquerque,NM,87102,87539,118,C,X,17.5
875,NM,Albuquerque,NM,87102,87540,72.5,C,X,17.5
875,NM,Albuquerque,NM,87102,87543,115.1,C,X,17.5
